path,split,class,class_es,size_bytes
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/1f20e293-16a2-4910-aa0a-b77268ff20a0___GCREC_Bact.Sp 3073.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,12896
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/e0e5620f-d8bb-4f6e-9d87-87aff4b7c230___GCREC_Bact.Sp 5737.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,12890
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/dd6e2b14-f790-452a-b810-a667064a8699___GCREC_Bact.Sp 5632.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,14467
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/a041286d-15de-4137-a8ce-d194e04905cc___GCREC_Bact.Sp 3556.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,13445
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/7712359a-9f55-4d3a-8bb5-c123ebf1957e___GCREC_Bact.Sp 6022.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,12197
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/d2e4bb70-7fa8-4ff3-87d7-77b10e0727bc___GCREC_Bact.Sp 3306.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,13605
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/dddde2e7-7228-47c6-a263-e1c5003471c0___GCREC_Bact.Sp 3512.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,15617
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/b8eae33d-0b5a-45c0-a926-001512a72db1___UF.GRC_BS_Lab Leaf 0611.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,10773
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/b1ad1aff-89ac-47fb-ba0b-d88f1517a63f___UF.GRC_BS_Lab Leaf 8824.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,10899
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/a91426e9-ff5c-4b53-8d08-b3a0e0fcb6e8___UF.GRC_BS_Lab Leaf 9004.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,11198
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/d437fbb3-cfb7-4a81-b6b7-36bca6748f02___GCREC_Bact.Sp 3454.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,12427
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/dfdf92be-f19c-4833-a744-0ba25b3bb8bd___GCREC_Bact.Sp 3793.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,14376
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/a54fa73d-5d09-4cfd-a796-75112b088611___GCREC_Bact.Sp 3581.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,14632
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/c7281266-81e4-4ef3-a601-7662898fe565___GCREC_Bact.Sp 3148.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,13467
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/a1166af0-6310-46bc-99ed-14215a18eb18___GCREC_Bact.Sp 3625.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,12985
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/aff1cc2d-2667-4546-bfad-0c44d8e1ffa9___GCREC_Bact.Sp 5896.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,11588
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/12071472-8b0f-494e-994e-8abff2082ec4___GCREC_Bact.Sp 6130.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,14700
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/d3235199-bec9-4191-ab79-53797ef23873___GCREC_Bact.Sp 3189.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,15220
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/50396b93-07af-41f8-bd0c-9d5068e1699e___GCREC_Bact.Sp 5662.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,10554
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/ef238437-be93-46f4-a67d-124949f847f6___GCREC_Bact.Sp 3798.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,14180
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/ee6e4597-cc98-4966-a9e9-bd6a4a76ea97___GCREC_Bact.Sp 3491.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,12822
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/e41ca477-b751-45f7-9a19-3442349e45ef___GCREC_Bact.Sp 3254.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,12878
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/fb10d9a2-d1f8-4ab7-bf12-986bceb83064___GCREC_Bact.Sp 5720.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,11420
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/fb9fb5cb-e187-481c-99ea-07b11c0936bd___GCREC_Bact.Sp 3320.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,14870
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/e4df0a0f-a7cf-4797-a888-9f28d916bccd___GCREC_Bact.Sp 5870.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,13791
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/35411663-291f-4dbd-a89f-7d9c8eb01d56___GCREC_Bact.Sp 3158.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,12356
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/ebe3ca2e-87b3-4760-a407-c890f977fec9___GCREC_Bact.Sp 6290.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,16202
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/fea5289e-4a3a-4891-bbcc-fb38b75a23f9___UF.GRC_BS_Lab Leaf 1164.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,13512
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/c2a9f434-879d-49f4-9491-0b5a970e43b5___GCREC_Bact.Sp 5934.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,12929
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/f26ada25-77e0-4439-9cdc-b833b57e1053___GCREC_Bact.Sp 5978.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,11358
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/a66d03dc-9358-40c6-81dd-8ceede163a46___GCREC_Bact.Sp 3021.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,13589
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/e05eca68-134a-45a5-a6ed-d4b80459528f___GCREC_Bact.Sp 3420.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,12481
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/e28da6e4-81ad-42ff-ad15-b7a60d9546f2___GCREC_Bact.Sp 6363.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,14462
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/81497af9-6503-4379-9d8e-240f43f89006___UF.GRC_BS_Lab Leaf 0245.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,8941
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/acbad9e6-d801-48d5-92ee-9fae23fcfb93___UF.GRC_BS_Lab Leaf 0250.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,10283
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/af321f84-057e-4580-a096-5b86b379e0c6___UF.GRC_BS_Lab Leaf 0321.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,10651
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/eb8f68ec-bc5c-4413-8b9d-096ddd2d2a3a___GCREC_Bact.Sp 6382.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,16592
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/55339b80-574d-4379-bc85-35558fcc0bea___UF.GRC_BS_Lab Leaf 0554.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,13209
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/d2baf547-f447-4b60-b642-7e1008ac6187___GCREC_Bact.Sp 5920.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,11131
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/90550e5f-503e-454c-a312-06f864ff0dbb___GCREC_Bact.Sp 3352.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,14804
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/b19191da-a846-4e30-85b2-a028e1d85376___UF.GRC_BS_Lab Leaf 8635.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,9973
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/e444a471-4021-424b-a375-78f3b17413c8___GCREC_Bact.Sp 6319.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,14914
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/ffabbe39-4939-414b-af91-825f80fa4d4a___UF.GRC_BS_Lab Leaf 0870.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,11855
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/3813824a-787e-437a-bdd2-2bd99f57edb6___GCREC_Bact.Sp 3416.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,12396
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/d9a70403-c329-47af-8f48-6e7dcfbb069f___GCREC_Bact.Sp 3023.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,13164
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/f510ac20-c0b4-4369-995a-08388b9103cc___GCREC_Bact.Sp 6074.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,12787
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/07458546-6893-49c8-b94f-edde706b19fa___GCREC_Bact.Sp 3835.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,12738
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/d917a80d-e9b2-4c64-85ba-60014b11c757___GCREC_Bact.Sp 3588.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,13664
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/ab089362-3c95-4c44-9f33-60f1fbdb15a1___GCREC_Bact.Sp 6288.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,15928
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/a9113641-1f7b-4f81-8bdb-56efadec1cb3___GCREC_Bact.Sp 6203.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,15004
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/d619a692-5746-4824-b134-982656e61633___GCREC_Bact.Sp 5593.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,13426
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/b174fcf1-c7be-4819-8c91-4b3897b92297___GCREC_Bact.Sp 3195.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,13836
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/b16f9d46-69a2-4774-ab87-50159dc34dcc___GCREC_Bact.Sp 3471.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,16419
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/df2c5959-402f-488c-8e9f-93d3a0cee4dd___UF.GRC_BS_Lab Leaf 1168.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,11894
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/830824a7-c51d-477e-b987-19ae4d388f48___UF.GRC_BS_Lab Leaf 8838.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,9627
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/f3e97d75-404f-4143-8316-87fa9a7ada6f___UF.GRC_BS_Lab Leaf 9173.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,10343
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/caf5fa98-1dd1-44a8-8ce1-35fff6e06818___GCREC_Bact.Sp 5783.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,13425
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/0ab9c705-f29e-45ac-b786-9549b3c38f16___GCREC_Bact.Sp 3223.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,14616
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/b6b93fa0-be86-452b-86ff-dc7863af16ba___UF.GRC_BS_Lab Leaf 8785.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,9645
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/eba8000b-ecbc-4417-bc21-67c7e4dd8c8d___GCREC_Bact.Sp 5916.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,12879
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/1a50d84b-c015-45ea-a041-500d5adcc339___UF.GRC_BS_Lab Leaf 8773.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,8698
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/f92bb674-d3ff-480e-aa28-53d227491d95___GCREC_Bact.Sp 5949.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,13191
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/c37d3b8a-fecc-488a-ab78-c00f5240283c___GCREC_Bact.Sp 3343.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,13733
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/759331b9-f9ad-4bb7-9870-6cd3a8b84913___GCREC_Bact.Sp 5561.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,11885
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/1e982ff7-1d2f-43e9-9c10-8735b84de1aa___GCREC_Bact.Sp 3329.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,15216
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/0de30b71-8bd0-4270-a65b-7ae8befdd765___GCREC_Bact.Sp 6360.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,15142
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/dbbb04ee-e2ea-4c76-bf67-c3a0aa708407___UF.GRC_BS_Lab Leaf 0508.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,10233
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/c642f72d-3f7b-4e1d-b69b-44355f22a672___GCREC_Bact.Sp 5709.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,12611
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/a5546a72-78b9-4e79-8c7b-4b6c84de22aa___GCREC_Bact.Sp 3676.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,12989
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/26503027-c1b5-491a-b9eb-2002d9aa7e77___GCREC_Bact.Sp 5622.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,12938
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/1ec8d580-f7b5-481f-85af-f2370a29a330___GCREC_Bact.Sp 5620.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,13210
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/cce9e2aa-2027-474d-9c58-e733ef5bbe17___GCREC_Bact.Sp 6061.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,15650
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/e4097ba1-9edf-4f41-9c11-6dee42bd56b4___GCREC_Bact.Sp 2999.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,14685
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/c6581fb4-670c-4a11-94b2-1c9b51d8dda8___GCREC_Bact.Sp 3181.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,13617
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/f4f094d0-b879-4352-adf1-c9f9b8303881___GCREC_Bact.Sp 3539.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,13431
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/ec7b4f39-0aff-4fdb-96cd-5c8cbaf3bf34___GCREC_Bact.Sp 2963.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,12964
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/a0e1d9f5-14aa-4161-aee6-0b1f42444b81___UF.GRC_BS_Lab Leaf 8714.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,10537
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/a75e41ac-5944-4698-876b-1d0716934982___GCREC_Bact.Sp 5970.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,12551
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/c8875e15-728e-4c47-829f-c194fee60ae5___GCREC_Bact.Sp 3296.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,12331
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/46199349-fe4c-4bbd-a9c7-2318ae5cc8f2___GCREC_Bact.Sp 6109.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,14911
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/b0ffcaa8-a798-4904-bceb-518fc36aec43___GCREC_Bact.Sp 6327.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,13396
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/a10e3222-dd42-4c61-a0dd-f2e7848e473c___UF.GRC_BS_Lab Leaf 0828.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,14062
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/d6719276-d4fa-4c59-84a2-6a6b40e023f4___GCREC_Bact.Sp 3218.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,11364
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/dea314b1-624c-492d-9eb0-965a34bf89c7___GCREC_Bact.Sp 3462.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,11523
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/46520eb0-dbd0-40c7-ba4f-37510a15af9e___GCREC_Bact.Sp 5558.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,11859
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/b8e606e2-0630-453f-8688-b4350feb2bce___GCREC_Bact.Sp 3033.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,12352
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/c912cdc9-37c4-4593-a334-4a5d3a02c2e4___GCREC_Bact.Sp 3063.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,14107
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/b8223dd9-c0f5-4e25-8057-1b0bbce7517f___GCREC_Bact.Sp 3402.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,11986
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/496716ca-78e6-4ae6-b3d4-2ed9f91f52b0___GCREC_Bact.Sp 3660.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,12268
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/c3f278c8-3bf4-4837-91f1-2723a99a22d8___GCREC_Bact.Sp 6359.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,14878
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/a9d50751-cfaf-4743-93d9-25207fadb580___GCREC_Bact.Sp 3654.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,16735
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/f6084490-18e3-489a-9144-4584db9c1d38___GCREC_Bact.Sp 3049.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,12279
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/1addf690-441a-40c5-b1e7-c618a8af1f40___GCREC_Bact.Sp 3744.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,14523
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/b0049dbf-cdef-4a85-b6e1-b37ed6bc4cfa___UF.GRC_BS_Lab Leaf 0696.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,11226
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/01a46cb5-d354-4f59-868e-e56186701541___GCREC_Bact.Sp 5638.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,12554
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/c8bfa39f-b92f-4c10-98e6-ff3600445c24___UF.GRC_BS_Lab Leaf 8759.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,11085
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/87946145-3625-4e66-8570-c7c0d2c4a388___UF.GRC_BS_Lab Leaf 1148.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,12187
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/a8c12fae-22eb-46c8-a7dc-374225d050ba___GCREC_Bact.Sp 3122.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,10906
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/b25b9bc6-18c7-4dca-a47c-9e0e9652c53d___UF.GRC_BS_Lab Leaf 9307.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,11521
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/e4be767a-e84a-4fd6-9049-ed4ff05962ac___GCREC_Bact.Sp 3678.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,15157
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/01f13167-f508-4ef2-8720-4e973438f8fc___GCREC_Bact.Sp 5892.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,11575
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/ecc30297-bfb6-4e9e-8b3e-f29ca20cffa7___UF.GRC_BS_Lab Leaf 8904.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,11227
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/eb36b979-d626-4f44-b6fe-0d4eec0f3081___UF.GRC_BS_Lab Leaf 0593.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,11613
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/33028adc-9dc2-4ac3-a7b9-7094200264f6___GCREC_Bact.Sp 3162.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,12528
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/f0f7740b-f202-4119-9d9c-b187fe33829a___GCREC_Bact.Sp 3247.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,13784
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/16912266-6a1b-426c-9e58-2f0ff1a4e35a___UF.GRC_BS_Lab Leaf 8673.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,10885
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/f321fdc4-0b37-4f12-bf76-30af4c54a573___UF.GRC_BS_Lab Leaf 9227.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,10892
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/4707268c-7dea-4327-9b13-a8da598c4356___GCREC_Bact.Sp 3643.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,16186
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/c3d68df9-2312-4b85-8d14-47b06fe5d0d8___UF.GRC_BS_Lab Leaf 0374.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,9969
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/cf08a18e-375d-4f92-ac86-bd0e2f8f8dd2___GCREC_Bact.Sp 5808.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,12347
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/a7c5d9df-0031-4f8d-8ba3-629353956a97___GCREC_Bact.Sp 5991.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,13110
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/083959e5-833b-4c10-9215-0b0aca81c8ca___UF.GRC_BS_Lab Leaf 0297.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,9490
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/c772de4c-5514-4b6f-b136-bf73532c7332___GCREC_Bact.Sp 3571.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,14731
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/d581dfed-7057-4f0b-8417-5725beb0168e___UF.GRC_BS_Lab Leaf 0259.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,9040
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/abaa3e58-7511-4988-a555-b436b0aae002___GCREC_Bact.Sp 6161.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,12627
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/ae92bca1-f5f0-4463-9459-97b61b826838___GCREC_Bact.Sp 3740.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,16020
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/f144a9b5-bdbb-48ca-a454-4885137f805a___GCREC_Bact.Sp 3629.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,12740
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/dfc16b5b-67c4-4725-982f-c7282f514b38___GCREC_Bact.Sp 3100.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,12018
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/a2b9fd44-1a96-40ea-9c22-e46121316355___UF.GRC_BS_Lab Leaf 8664.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,10604
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/f073c2a6-ac26-49d4-a76d-049abbdb2cfa___GCREC_Bact.Sp 3067.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,13695
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/ad2c35c8-fa0b-472b-94da-74699da0dede___GCREC_Bact.Sp 6046.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,12915
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Bacterial_spot/bac8ed42-ef06-44b8-b8da-9947438c63df___GCREC_Bact.Sp 6094.JPG,train,Tomato___Bacterial_spot,Mancha bacteriana,14054
